,stop_id,stop_lat,stop_lon,stop_name,no_of_passengers_avg
2931,2157,12.9455,77.46799,Ramasandra,15
2932,2386,12.89030219,77.39874182,"Rampura,RAMPURA,OPPOSITE OF WATER TANK",40
2933,2549,12.80150604,77.38411167,"Avaragere Cross,BIDADI,NEAR S.L.N.PUBLIC SCHOOL",32
2934,5198,13.08583964,77.55579194,"Jalli Machine,CHOWDESHWARI NAGARA,BESIDE RESIDENTIAL AREA",26
2935,4422,13.13884411,77.84334588,Beguru,8
2936,3066,13.10661328,77.49010733,"Kumbarahalli Cross,KUMBARA HALLI CROSS,BESIDE OPEN AREA",13
2937,3596,13.22611832,77.53093075,"Dodda Tumkur,OPPOSITE OF GOVERNMENT MILK DAIRY",34
2938,641,13.02144051,77.70011895,"Thambuchetty Palya,T.C.PALYA,OPPOSITE OF ANTHONY COMPOSITE P.U COLLEGE",23
2939,2875,13.02990282,77.43906441,Kamadenu Kshetra,42
2940,2815,12.99150641,77.48752316,"Herohalli,HEROHALLI,BESIDE SRI MUTTAPPAN BAKERY",3
2941,144,12.93812184,77.62802308,"Jn of 80 and 100 Feet Road,KORAMANGALA RING ROAD,OPPOSITE OF OASIS CENTER & LIFE STYLE",19
2942,4721,12.89844149,77.61803705,Kodi Chikkanahalli,25
2943,4369,13.21875768,77.7255161,"Rayasandra,RAYASANDRA",15
2944,5088,12.86255115,77.56439272,Anjanapura,15
2945,5232,13.13396296,77.51465552,"Shivakote,SHIVAKOTE,BESIDE SRI RAGHAVENDRA BAKERY",12
2946,998,12.99195511,77.53437862,"Old Bus Stop,BASAVESHWARANAGARA,OPPOSITE OF BBMP WARD OFFICE",45
2947,3864,13.09105608,77.61946458,"Agrahara Yalahanka,AGRAHARA,IN FRONT OF VENUGOPALA SWAMI TEMPLE",19
2948,580,12.95407042,77.59298565,Shanthinagar TTMC,18
2949,455,13.0155812,77.54396448,"Shankar Nagara,SHANKARA NAGARA,IN FRONT OF SYNDICATE BANK ATM, OPPOSITE OF SYNDICATE BANK",30
2950,3291,13.03604905,77.49754576,"Sapthagiri Layout,BESIDE SRI LAKSHMI VENKATESHWARA PROVISION STORES",32
2951,1063,13.02024387,77.70955594,Bhattarahalli,11
2952,4515,12.88848831,77.80158129,Koothaganahalli,44
2953,208,12.98260711,77.75221137,Hope Farm,15
2954,1185,12.80205689,77.7047334,"Chandapura,ANEKAL TALUKU,BESIDE SWAMI VIVEKANANDA RURAL EDUCATION ,SOCIAL ASSOCIATION",44
2955,1164,13.04046938,77.62394322,"Jn of Nagavara,NAGAVARA,IN FRONT OF RASI TVS SERVICE CENTER",18
2956,1232,12.90572314,77.5856661,"JPNagara 6th Phase,J.P.NAGARA 6TH PHASE,IN FRONT OF NANDHINI HOTEL",10
2957,3784,13.13589418,77.71816819,"M Hosahalli,M.HOSAHALLI,BESIDE OPEN AREA",46
2958,5150,13.02028268,77.84404184,Honachanahalli,15
2959,1251,12.75220502,77.7067289,"Begadadevanahalli,ANEKAL TALUK,OPPOSITE OF GOVERNMENT PRIMARY SCHOOL",16
2960,932,12.9056222,77.56286942,"Kumaraswamy Layout Police Station,KUMARA SWAMY LAYOUT,IN FRONT OF IIFL",11
2961,486,13.00793246,77.5055349,"Dairy Hegganahalli,HEGGANA HALLI,IN FRONT OF I.I.F.L.GOLD LOAN",46
2962,279,12.88349,77.60622,Shiridi Sai Temple BDA 80ft RD,27
2963,653,12.97697095,77.64106834,"Indiranagar Police Station,INDIRA NAGARA,BESIDE WILLS LIFE STYLE & SYNDICATE BANK",19
2964,4197,12.93289252,77.84103571,"Kallukunte Agrahara,KALKUNTE AGRAHARA,BESIDE RANGANATHA KALYANA MANTAPA",34
2965,398,13.04757901,77.62860544,Sarai Palya Nagawar,9
2966,2458,12.88413474,77.36076996,"Pachepalya,CHIKKANAHALLI,NEAR RESIDENTIAL AREA",35
2967,533,12.9250089,77.55084267,"Banashankari 3rd Stage 3rd Phase,BANASHANKARI 3RD STAGE,IN FRONT OF LITTLE MILLENIUM NURSERY SCHOOL",11
2968,3416,13.04503,77.53498,ISRO Quarters,35
2969,586,12.94040944,77.52438868,Nayandahalli Quaters,9
2970,5306,13.04262925,77.55010315,"Bakery,JALAHALLI,BESIDE KRISHNA BAKERY",1
2971,2913,13.004567,77.505047,Hagganahalli,14
2972,4748,12.85480203,77.66502055,"Konappana Agrahara,ELECTRONIC CITY POST,IN FRONT OF LAVAKUSHA BULDING",2
2973,3038,13.16237756,77.48083167,"Hesaraghatta Indo Danish Farm,HASARAGHATTA,BESIDE OPEN AREA",20
2974,626,13.01353466,77.59356391,"Matada Halli,RT NAGARA POST OFFICE,OPPOSITE OF SHRI RADHAKRISHNA THEATER",46
2975,4282,12.92734731,77.88651228,"Lakkauru Circle,OPPOSITE OF GOVT. JUNIOR COLLEGE",27
2976,3665,13.25968687,77.58259176,"SUNNAGATTA,DODDABALLAPURA,OPPOSITE OF GOVERNMENT SCHOOL",21
2977,4814,12.84948035,77.73780729,"GOPASANDRA,SARJAPURAA-HUBLI,BESIDE SRI DODDAMMA DEVI TEMPLE",20
2978,457,13.02147,77.53536,"Jn Of Kanteerava Studio,KRISHNANANDA NAGARA,IN FRONT OF MALABAR BEKARY",7
2979,55,12.9164504,77.60677539,"BTM water Tank,BTM LAYOUT,OPPOSITE OF CORPORATION BANK",13
2980,2513,12.86543791,77.39227509,"CK Thandya Cross,BESIDE OPEN AREA",1
2981,4023,13.16964466,77.79389897,"Attibele,ATTIBELE,IN FRONT OF GOVT. HIGHER PRIMARY SCHOOL",10
2982,4368,13.21176669,77.74116704,"Rayasandra Cross,AGALUKOTE",20
2983,2568,12.9608971,77.50994834,"NGEF layout Nagarabhavi,N.G.E.F.LAYOUT,IN FRONT OF PAGE 3BAR & RESTAURANT",33
2984,1527,13.00323501,77.54381596,"Nandini Talkies,MAHALAKSHMIPURAM,OPPOSITE OF UDUPI UPAHARA",24
2985,2052,12.88932,77.59367,Arekere MICO Layout,39
2986,2832,13.00819725,77.43485573,"Betta Halli Gate,BETTAHALLI CROSS,BESIDE GANESHA TEMPLE",13
2987,4859,12.96834074,77.70162589,"Karthik Nagara,MARATHAHALLI,OPPOSITE OF WATER TANK",43
2988,1253,12.73567,77.708137,"Karpoora Gate,Karpoora,Tea Shop",45
2989,387,13.01546363,77.61751035,Venkateshapura,11
2990,4715,12.84310582,77.61494863,Vaddarapalya,41
2991,2986,13.17398681,77.54040653,"Cable Factory Kakolu Road,CHOKKENA HALLI,BESIDE OPEN AREA",9
2992,5235,13.15054698,77.41179555,"Golahalli Railway Station,RAILWAY GOLLAHALLI,IN FRONT OF SWAGATH HOTEL",5
2993,987,12.921023,77.573318,"Hunase Mara Banashankari,BANASHANKARI 2ND STAGE,INFRONT OF BRIGADE SOFTWARE PARK",38
2994,3215,13.19287,77.3992,"Nagenahalli,Near Byranayakanahalli Railway station",20
2995,2872,13.04530563,77.46132121,Rajeshwari Nagara,28
2996,5018,12.722739,77.573199,Shivanahalli,2
2997,3487,13.17903706,77.66671108,"Shettigere Chikkajala,SHETTIGERE,OPPOSITE OF NARAYANAPPA TRADERS",21
2998,4468,12.98118537,77.72769253,"SJR Park ITPL,WHITEFIELD,OPPOSITE OF SJR GROUP",39
2999,4489,12.92089864,77.73652392,"Ganjoor,GUNJURU,IN FRONT OF SRI RAMA TEMPLE",11
3000,5243,13.17168972,77.59880847,"Ramagere School Tharahunase,OPPOSITE OF HANUMAN HOTEL",6
3001,4745,12.80940132,77.6413498,Nanjapura,9
3002,1696,12.94259214,77.63069723,"22nd Cross Ejipura,BESIDE SHANTHI SCOOTY GARAGE",24
3003,951,12.99440984,77.65802736,"Sadananda Nagara,SADANANDA NAGARA,IN FRONT OF DOOR NO 188",10
3004,4657,12.9013326,77.66046608,"Haralur ,HARALURU HSR POST,OPPOSITE OF HANUMAN TEMPLE & VINAYAKA ENTERPRISES",2
3005,158,12.97547403,77.61344972,"Manipal Centre,M.G.ROAD,BESIDE MILITARY GATE",19
3006,2070,12.80245,77.59674,Jangal Palya,3
3007,2571,12.94886425,77.50999063,"Gandhi Bhavan,BANGALORE UNIVERSITY,OPPOSITE OF BANGALORE UNIVERSITY YOGA CENTER",29
3008,1916,12.84409639,77.48699499,Agara,9
3009,1110,12.99286195,77.59507843,Vasantha Nagara Ambedkar Bhavan,8
3010,1061,13.01186624,77.69869457,KR Puram New Layout,31
3011,2542,12.86729132,77.38424851,"Dodderei Colony,OPPOSITE OF GOVERNMENT SCHOOL & COLLEGE",5
3012,4134,12.99934267,77.79965697,"Naduvatti Colony,NADAVATHI,OPPOSITE OF ASHWATHA KATTE",32
3013,1504,13.01848015,77.54084643,"Krishnananda Nagara ,KRISHNANANDA NAGARA,IN FRONT OF POLICE QUARTERS",40
3014,34,12.91744075,77.58354426,"Jayanagara 5th Block,JAYANAGARA 5TH BLOCK,BESIDE AIR WAAVE",6
3015,5096,13.07639206,77.81155961,DANDUPALYA,29
3016,169,12.98368012,77.6035693,Shivajinagar Bus Station,11
3017,2723,12.96041594,77.35958987,"Cholanayakanahalli,CHOLANAYAKANA HALLI,IN FRONT OF PRIMARY SCHOOL",38
3018,1691,12.9505741,77.62376298,"Ejipura Market,VIVEKA NAGARA,BESIDE SHINE BAKERY",21
3019,562,12.89003185,77.56409231,Konanakunte Cross,40
3020,192,13.05625177,77.5073039,"Bagalagunte,BAGALAGUNTE,BESIDE MATAJI STEEL CENTER",10
3021,4360,13.18181968,77.75904219,"Devaganahalli,JONAHALLI,BESIDE MARUTHI HIGHER PRIMARY SCHOLL",22
3022,3009,13.02008595,77.52082525,"MEI Colony,M.E.I.COLONY,OPPOSITE OF MADHU FABS PVT LTD",7
3023,4718,12.90351197,77.62694615,"Nayanappanahalli cross,BOMMANAHALLI CIRCLE,OPPOSITE OF BHARATH PETROLEUM BANK",18
3024,88,12.91568658,77.56167289,"Kadirenahalli Village,KADIRENAHALLI,IN FRONT OF BELURU IYENGAR BAKERY",19
3025,774,13.05035921,77.52569723,"Shetty Halli Cross,INDIAN AIR FORCE JALAHALLI,NEAR & OPPOSITE OF STATE BANK OF INDIA ATM",43
3026,1905,12.79695621,77.46443627,"Kattalepalya,NARAYANAPURA,IN FRONT OF DOOR NO 18",9
3027,175,12.97385356,77.59541642,Museum Kasturba Road,5
3028,247,12.921205,77.662857,Ibbaluru Sarjapura Road,8
3029,2868,13.01528024,77.44318051,"Bettahalli Cross,BETTAHALLI COLONY,BESIDE LAKSHMI VENKATESHWARA PROVISION STORE",22
3030,4263,12.97490099,77.8295833,"Hosahalli,DEVANAGONDI,OPPOSITE OF SAGAR TENT HOUSE",0
3031,2108,12.89257699,77.48626062,Gattigere Palya,32
3032,3288,13.0443006,77.4851341,"Channa Nayakanapalya,CHANNA NAYAKANAPALYA,BESIDE SRI LAKSHMI VENKATESHWARA BAKERY & SWEETS",28
3033,1114,13.034203,77.557762,Mathikere,23
3034,3552,13.15004778,77.60899801,"Vishweshwaraiah College,BESIDE V.I.T.COLLEGE",17
3035,1536,13.01382475,77.5333387,"Bakery Nandini Layout,NANDINI LAYOUT,OPPOSITE OF S.S.V.B.BAKERY",28
3036,4200,12.97075348,77.71241329,"Kundala Halli colony,WHITEFIELD,OPPOSITE OF AKSHA FAMILY RESTAURANT",15
3037,5258,13.16542089,77.65007813,"Huttanahalli Cross,UTTANAHALLI,OPPOSITE OF NAGASHREE ENTERPRISES",20
3038,4784,12.89843503,77.65129318,Somasundarapalya,10
3039,3830,13.02520034,77.61976414,"Railway Gate Kodugonahalli Police Station,K.G.HALLI,IN FRONT OF KOHINOOR JEWELLERS",19
3040,1799,12.88594952,77.57066756,"Bekary Ganapathi pura,KONANAKUNTE,IN FRONT OF HARSHA MEDICALS",42
3041,618,12.96757026,77.65469525,"Jeevanbhimanagara Petrol Bunk,HAL 3RD STAGE,BESIDE OF INDIAN OIL PETROL BANK",20
3042,4804,12.84910921,77.69252057,"Depot 38,CHIKKA NAGAMANGALA,IN FRONT OF B.M.T.C. DEPOTE-38",44
3043,2611,12.969993,77.49656,"D Group Employees Layout Cross,Annapoorneshwari Nagara,Image Granites",21
3044,2819,13.00185498,77.48833548,"Acharya College,BESIDE OPEN AREA",19
3045,2267,12.87560421,77.48702315,"Channaveeraiahna Palya,CHANNAVEERAYYANA PALYA,BESIDE BAKTHA MUNESHWARA TEMPLE",10
3046,4005,13.23048338,77.69095641,"Sanne Gate,DEVANAHALLI,IN FRONT OF RAILWAY TRACK",40
3047,81,12.89907131,77.54372209,"Subramanyapura Police station,SUBRAMANYA PURA,IN FRONT OF YADALAM ADI LAKSHMAMMA SUBBAIAH SHETTY MIDDLE SCHOOL",42
3048,3737,13.13426637,77.66897148,"Bagaluru,BAGALURU,BESIDE ASHWATHA KATTE",46
3049,3449,13.07688,77.5926,Aerodrum,18
3050,4140,13.01568898,77.64294523,"80 Feet Road Babasab Palya,SUBBAIAHAN PALYA KALYANA NAGARA,IN FRONT OF ANNAPURNESHWARI TEMPLE",42
3051,1757,12.97578304,77.53908492,"Vijayanagara,VIJAYANAGARA,IN FRONT OF SARVEJANA EDUCTION SOCITY",31
3052,24,13.00503071,77.57115472,"Malleshwaram 15th Cross,MALLESHWARAM,BESIDE SAI MANDIR",12
3053,4212,12.96020716,77.82472752,"Obalapura,IN FRONT OF NILAGIRI THOPU",7
3054,2113,12.87196096,77.46180525,"Kambipura,KAMBIPURA,IN FRONT OF GOVERNMENT PRIMARY SCHOOL",30
3055,514,12.961506,77.478696,Hullala Bar Stop,25
3056,3726,13.06283704,77.58524235,"Sahakara Nagar Ganesh Temple,SAHAKARA NAGARA,BESIDE SRINIDHI STORE",1
3057,4122,13.02561776,77.6408899,"80 Feet Road Kalyan Nagara,KALYANA NAGARA,IN FRONT OF CROMA ELECTRONICS MEGASTORE",15
3058,1305,12.75318693,77.73070193,"Shettihalli,ANEKAL TALUK,IN FRONT OF MILK PRODUCT CO-OPERATIVE SOCIETY",14
3059,1328,12.7170799,77.70892521,Haldenahalli,27
3060,3670,13.21661384,77.55271518,"Aradeshanahalli Cross,BESIDE GREEN HOUSE DHABA",14
3061,3455,13.10421483,77.61742372,"Kogilu,KOGILU,BESIDE PETTY SHOP",31
3062,3638,13.23999882,77.59915707,"Dyavarahalli,OPPOSITE OF ALADAMARA",9
3063,2820,12.95583,77.48695,Bhavani Nagara 2nd Stage,4
3064,1238,12.8870875,77.73841597,"Chandapura Cross,DOMMASANDRA,IN FRONT OF HOTEL SHRI LAKSHMI & N.R STORE",15
3065,577,12.91988639,77.58033436,"Jayanagara 40th Cross,Opp Park",12
3066,4939,12.84988929,77.66299296,Infosys Parking Lot,2
3067,1751,12.98117381,77.54890119,"Rajaji Nagar Industrial Area,RAJAJINAGARA INDUSTRIAL TOWN,BESIDE VEERANJANEYA TEMPLE",30
3068,4628,12.91176729,77.64469637,"HSR Layout 2nd Sector,BESIDE GNAN SRISTL SCHOOL OF EXCELIENCE",36
3069,2099,12.878642,77.514936,Chikkegowdana Palya,20
3070,4091,12.98286794,77.76141392,"MVJ College,OPPOSITE OF M.J.V.ENGINEERING COLLEGE",36
3071,472,12.96484267,77.53470224,"Vijayanagara TTMC,TTMC",23
3072,1439,12.95980494,77.53160865,"Income Tax Layout,VIJAYANAGARA,BESIDE FINE FAIR TEXTILE AND GARMENTS",27
3073,4623,12.90933,77.70566,Railway Gate Sarjapura,5
3074,3770,13.11334806,77.68793254,"Chokkanahalli,CHOKKANAHALLI,IN FRONT OF TEMPLE",25
3075,2073,12.7965,77.6159,Koppa Gate Bannergatta Road,34
3076,3505,13.11167305,77.60468009,"Venkatala,YELAHANKA,IN FRONT OF VINAYAKA TEMPLE",41
3077,441,12.95065647,77.59581076,"Wilson Garden Police Station,WILSON GARDEN,OPPOSITE OF SYNDICATE BANK",40
3078,382,12.99210247,77.6039511,"Bamboo Bazaar,SHIVAJI NAGARA,BESIDE PETROL BUNK",22
3079,4255,12.973794,77.839072,"Devanagundi,DEVANAGONDI,IN FRONT OF K.E.B.OFFICE",13
3080,4798,12.90118115,77.64566444,ITI LAYOUT,15
3081,3872,13.03405046,77.61519366,"Govinda Pura,GOVINDAPURA,OPPOSITE OF SALEEM REAL ESTATE",0
3082,698,13.02428688,77.51082798,"NTTF,N.T.T.F.CROSS,OPPOSITE OF INDIAN BANK",44
3083,3340,13.06855665,77.53015178,"WIMAC Junction,ABBIGERE,BESIDE LAKSHMI BAR",46
3084,4871,12.78734112,77.65418569,NAVYA BADAWANE,20
3085,263,12.86755262,77.76727516,Apartment Sarjapura road,22
3086,3961,13.21830554,77.61012048,"Hegganahalli,HEGGANAHALLI,IN FRONT OF GOVT. SCHOOL",21
3087,2844,13.01988455,77.44844041,"Vaddarahalli BMTC Training Centre,VADDARAHALLI,BESIDE OPEN AREA",5
3088,3145,13.1370908,77.37786263,"Papabhovipalya,PAPABOVIPALYA,OPPOSITE OF LAKSHMINARAYANA TEMPLE",18
3089,3828,13.03235304,77.62199658,"Govindapura Cross,ARABIC COLLEGE,OPPOSITE OF A.B.MANSION",16
3090,4041,13.24547,77.71317,New Devanahalli,33
3091,4012,13.24555798,77.71272925,"New Devanahalli,DEVANAHALLI,IN FRONT OF SHANTHI SAGAR",23
3092,2004,12.74536061,77.52329199,"Girigowdana Doddi,GIRIGOWDA DODDI,OPPOSITE OF GOVERNMENT HIGHER PRIMARY SCHOOL",15
3093,1443,12.98217108,77.53713945,"Unani Hospital,BASAVESHWARANAGARA,IN FRONT OF KARNATAKA STATE DRUGS LOGISTICS & WEAR HOUSE",22
3094,1664,13.00101413,77.61265778,Frazer Town,5
3095,1911,12.8432568,77.51090501,"Tataguni,DODDA TATAGUNI,OPPOSITE OF MILK DAIRY",7
3096,63,12.973503,77.582949,City Civil Court,20
3097,741,12.9820035,77.56719739,Okalipuram,19
3098,2131,12.9275,77.49492,Dubasi Palya,12
3099,3060,13.13613658,77.44588475,"Totagere,THOTAGERE,BESIDE OPEN AREA",19
3100,2137,12.9198882,77.47676302,"Kengeri Bande Mata,KENGERI UPANAGARA,OPPOSITE OF ADISHAKTHI DODDAMMA TEMPLE",22
3101,3761,13.13530856,77.77496124,"Hasigala,HASIGALA,BESIDE MILK FEDERATION BUILDING",5
3102,1776,12.91607606,77.56936292,"Yarab Nagara,BANASHANKRI 2ND STAGE KAVERI NAGARA,BESIDE BRAHMALINGESHWARA CONDIMENTS",20
3103,1374,12.92403848,77.54364423,"Ittamadu,ITTAMADU,IN FRONT OF VENKATESHWARA AQUARIUM",10
3104,1929,12.84779166,77.46850408,"BGS College Cross,GANGASANDRA,BESIDE OPEN AREA",6
3105,1834,12.892427,77.542848,Jayanagar HBCS Layout,12
3106,3617,13.18479119,77.54420942,"Arakere Gate Byrapura,AREKERE COLONY,BESIDE OPEN AREA",36
3107,5005,12.876856,77.602447,Hulimavu,27
3108,3399,13.07111062,77.52765398,"Abbigere Dinne,ABBIGERE,BESIDE SRI MANJUNATHA MEDICALS",21
3109,3898,13.08367916,77.67541717,"Gollarahalli,N.G GOLLAHALLI,BESIDE RESIDENTIAL AREA",19
3110,2489,12.87764464,77.44593644,"Kumbalgudu,KUMBALAGUDU,IN FRONT OF YOUTHS SERVICES AND SPORTS TRAINING CENTER",42
3111,2391,12.91955255,77.36549283,"Huluvenahalli,OPPOSITE OF MILK DAIRY",20
3112,3106,13.06073248,77.42898323,"Gejjagadahalli,GEJJAGADAHALLI,BESIDE GOVT.PRIMARY SCHOOL",20
3113,1283,12.76924,77.65994,Seethanayakanahalli,9
3114,791,13.07252749,77.5236236,Abbigere,14
3115,2302,12.82962925,77.41220098,"Veeranjaneya Temple,HANUMANTHA NAGARA,NEAR KOTHI ANJANEYA TEMPLE",46
3116,2434,12.92002555,77.36856467,"Huluvenahalli Gate,BESIDE OPEN AREA",6
3117,4408,13.03053159,77.85824201,"Govindapura Cross,GOVINDAPURA",39
3118,332,12.95357632,77.54215453,Bapuji Nagara,4
3119,174,12.96837741,77.58943316,Corporation Office,14
3120,5289,12.98519069,77.64245723,"Isolation Hospital,OLD BAYAPPANAHALLI,BESIDE MILITARY LAND",27
3121,3923,13.03856381,77.6467848,"Kaveri Nagar,BESIDE KAVYA BAKERY AND SWEETS",4
3122,2934,13.03439955,77.49914147,"KRS Gowda Layout,H.M.T.LAYOUT,BESIDE MADHU TIFFEN CENTER",22
3123,5135,13.09729666,77.85581784,"Nidaghatta Cross,ATTHIVATA,BESIDE PUNJABI DABA",42
3124,2758,12.969532,77.407771,Sub Register Office,2
3125,3925,13.03652752,77.65490229,"Horamavu Agara,HORAMAVU AGARA,BESIDE J.R.WINDOWS",21
3126,5204,12.98789913,77.51909904,"Jn of Magadi Road,BEGGARS COLONY,IN FRONT OF BEGGARS COLONY AREA & GROUND",17
3127,3109,13.03573354,77.48439197,"Thippenahalli Anjaneya Temple,TIPPENAHALLI,BESIDE SRI ANJANEYA SWAMY TEMPLE",25
3128,2505,12.82434606,77.48993496,"Aladamara ,THIMMEGOWDAN PALYA,BESIDE OPEN AREA",12
3129,2464,12.89021397,77.39879103,"Rampura,RAMPURA,IN FRONT OF WATER TANK",42
3130,2592,12.97625134,77.53100504,"Prashanthanagar,PRASHANTHA NAGARA,OPPOSITE OF A.S.C.DEGREE COLLEGE",14
3131,5248,13.15846531,77.44921329,"Chikka Kukkanahalli,KUKKANAHALLI,BESIDE OPEN AREA",3
3132,4648,12.89674263,77.67523452,"MATHA AMRUTHAMAYI COLLEGE,KASAVANAHALLI,BESIDE AMRITA COLLEGE",18
3133,3773,13.13509,77.72608,Manchappanahalli Cross,32
3134,2978,13.13340328,77.51472675,"Shivakote,SHIVAKOTE,BESIDE PRIMARY SCHOOL",43
3135,1933,12.87943013,77.44597052,"Kumbalagodu,KUMBALAGUDU,IN FRONT OF GOVERNMENT SCHOOL",5
3136,257,12.8874057,77.73848153,Chandapura Cross,29
3137,824,13.0247064,77.54766623,YPR RMC,36
3138,5061,12.93475216,77.53708258,"PES College,BANASHANKARI 3RD STAGE,BESIDE OM SAI RAM TRADERS",10
3139,4219,12.987938,77.782004,"Jn of Soukya Hospital,OPPOSITE OF POLICE STATION",2
3140,4830,12.83222095,77.7344549,"Muthanallur,ANEKAL TALUK,OPPOSITE OF VETERINARY HOSPITAL",0
3141,112,12.97077488,77.61970002,Trinity Circle,17
3142,4507,12.92779766,77.77582189,"Nekkundi Dommasandra,IN FRONT OF ASWATHA  KATTE",9
3143,2190,13.039114,77.391084,"Mantanakurche Gate,MANCHANKHURKI CROSS,BESIDE OPEN AREA",37
3144,701,13.01382245,77.50891868,"Rajagopalanagar Rajni Farms,PEENYA INDUSTRIAL AREA 2ND STAGE,BESIDE CANARA BANK ATM",31
3145,1495,12.9864104,77.55629109,"Rajaji Nagara Ramamandira,RAJAJINAGARA 4TH BLOCK,OPPOSITE OF RAMA MANDIRA TEMPLE",13
3146,4549,12.90754011,77.79634463,"Kamnahalli,OPPOSITE OF MINI WATER TANKS",20
3147,1254,12.731442,77.706549,"Chikka Hagade Gate,Chikka Hagade,Tree",31
3148,326,12.9583007,77.52649907,"Chandra Layout,CHANDRA LAYOUT,OPPOSITE OF CHANDRAGIRI PALACE",34
3149,5245,13.14920536,77.47666452,"Jyoti Vidyalaya Hospital,HASARAGHATTA,BESIDE PETTY SHOP",7
3150,3146,13.13386983,77.37345965,"Dinnepalya,BESIDE OPEN AREA",21
3151,362,12.9910735,77.61426704,"Thoms Cafe,FRAZER TOWN,OPPOSITE OF CAR TRENDZ",12
3152,896,13.05772,77.59331,Kodigehalli Gate,3
3153,2104,12.8759997,77.53313466,Ganigara Palya,6
3154,4359,13.17109476,77.76015613,"Somathanahalli Gate Budigere Road,SOMATANAHALLI,IN FRONT OF ANJANEYA TEMPLE",43
3155,5209,12.94258,77.47902,Doddabasti,14
3156,3802,13.12173188,77.62572303,"Kattigena Halli,KOTTIGENAHALLI,BESIDE OPEN AREA",12
3157,3511,13.15223416,77.62023343,"VIT Cross Devanahalli Road,IN FRONT OF EMMVEE",11
3158,5114,13.07837894,77.91785853,UMMALU GATE,10
3159,3538,13.16043393,77.63660387,"Venkateshwara College,VIDYA NAGARA,OPPOSITE OF VENKATESHWARA COLLEGE",19
3160,2313,12.85534468,77.42696973,"Hejjala Cross,HEJJALA,IN FRONT OF SONA VALLIAPPA PUBLIC SCHOOL",18
3161,565,12.87635715,77.5671308,Glass Factory,4
3162,4199,12.97733959,77.70998652,"Graphite India,WHITEFIELD,BESIDE DOMINOS",21
3163,363,12.98591042,77.61547102,"Lavanya Talkies,BESIDE POPULAR AUTOMOBILES",25
3164,5337,13.05649271,77.5069521,"Bagalagunte,BAGALAGUNTE,BESIDE NEW PADHA RAKSHA",8
3165,3332,13.18395622,77.51870815,"Kakolu,KAKOLU GATE,BESIDE OPEN AREA",20
3166,5233,13.13696221,77.43916439,"Huskur Baare,HUSKURU BHARE,BESIDE OPEN AREA",18
3167,5122,13.13105,77.80423,Kambalipura,2
3168,592,12.93743209,77.58494521,"Rani Saraladevi School,JAYANAGARA 1ST BLOCK,BESIDE SATYASAI TOURS & TRAVELS",20
3169,342,12.97845838,77.62958585,"Halasur,HALASURU,BESIDE R.V.LIQUORS",46
3170,2946,13.07092167,77.50384612,"Sapthagiri Hospital,GELYARA BALAGA,BESIDE SAPTHAGIRI HOSPITAL",31
3171,591,12.93252205,77.48783548,Shirke KHB Quarters,14
3172,3031,13.03785092,77.57427023,"RMS,SANJAYA NAGARA,BESIDE MAMATA HOSPITAL",38
3173,3970,13.22149061,77.68227863,"Buvana Halli Gate,DEVANAHALLI,OPPOSITE OF RED EARTH REAL ESTATE",22
3174,3635,13.22605285,77.58411934,"Jalige,IN FRONT OF GOVT. GENERAL STORE",29
3175,611,12.98717679,77.66235093,"CGHS Nagavar Palya,C.V.RAMAN NAGARA,OPPOSITE OF PLAY GROUND",20
3176,2945,13.05706374,77.50186723,"Bagalagunte Village,BAGALAGUNTE VILLAGE,BESIDE MARAMMA TEMPLE",35
3177,4929,12.74772456,77.77460354,Dasarahalli,11
3178,2683,12.95511382,77.31243289,Varadenhalli Hand Post,43
3179,1879,12.78249328,77.45279395,"Kodipalya,KODIYALA,BESIDE RESIDENTIAL AREA AND GOVERNMENT SCHOOL",8
3180,101,12.92250074,77.56040342,"Devegowda Petrol Bunk,BANASHANKARI 3RD STAGE,BESIDE BESCOM",13
3181,865,13.06666867,77.60967548,"Srirampura Cross,JAKKURU,BESIDE MAHATMA GANDHI INSTITUTE OF RURAL ENERGY & DEVELOPMENT",23
3182,4594,12.92624219,77.80931531,"Singanayakanahalli,IN FRONT OF MARIYAMMA TEMPLE",40
3183,4740,12.71122236,77.69961528,"Chowdareddy Circle,ANEKAL,OPPOSITE OF VIJAYA NURSING HOME",5
3184,399,13.05641978,77.63288919,Thanisandra,2
3185,3846,13.01076427,77.61522728,"Muslim Colony Kadugondanahalli,BILAL NAGARA,IN FRONT OF J-IYENGAR BAKERY",4
3186,1091,13.01339,77.55381,Government Soap Factory,40
3187,816,13.0507814,77.49217817,Morision Factory,34
3188,4383,13.08846854,77.78073438,"Upparahalli Gate,UPPARAHALLI,BESIDE MADDURAMMA TEMPLE",23
3189,1297,12.92773,77.55124,Katriguppe Village,21
3190,4960,12.8333,77.60877,CK Palya,27
3191,4574,12.93816967,77.74672783,"Varthuru Police Station,VARTURU,OPPOSITE OF POLICE STATION",21
3192,2702,12.98237,77.48021,Bharath Nagara 1st Phase,6
3193,3841,13.02654395,77.61444306,"SHAMPURA,SHAMPURA,IN FRONT OF AMBEDKAR COLLEGE",24
3194,2666,12.9780028,77.43067543,"Channenahalli,CHANNENA HALLI,BESIDE ANNAPOORNA TRADERS",26
